,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali
2245,"12,931,000","12,758,000","12,945,000","12,802,000",76000,0.59%,2022/04/05,1401/01/16
2246,"12,795,000","12,795,000","12,949,000","12,878,000",-,-,2022/04/06,1401/01/17
2247,"12,878,000","12,878,000","12,878,000","12,878,000",332000,2.58%,2022/04/07,1401/01/18
2248,"13,023,000","13,016,000","13,226,000","13,210,000",28000,0.21%,2022/04/09,1401/01/20
2249,"13,162,000","13,141,000","13,272,000","13,182,000",60000,0.46%,2022/04/10,1401/01/21
2250,"13,328,000","13,180,000","13,344,000","13,242,000",94000,0.71%,2022/04/11,1401/01/22
2251,"13,245,000","13,125,000","13,245,000","13,148,000",79000,0.6%,2022/04/12,1401/01/23
2252,"13,139,000","13,030,000","13,150,000","13,069,000",-,-,2022/04/13,1401/01/24
2253,"13,069,000","13,069,000","13,069,000","13,069,000",97000,0.74%,2022/04/14,1401/01/25
2254,"13,222,000","13,157,000","13,263,000","13,166,000",30000,0.23%,2022/04/16,1401/01/27
2255,"13,215,000","13,118,000","13,272,000","13,136,000",143000,1.1%,2022/04/17,1401/01/28
2256,"13,076,000","12,975,000","13,134,000","12,993,000",83000,0.64%,2022/04/18,1401/01/29
2257,"12,933,000","12,926,000","13,118,000","13,076,000",-,-,2022/04/19,1401/01/30
2258,"13,109,000","13,055,000","13,132,000","13,076,000",137600,1.06%,2022/04/20,1401/01/31
2259,"12,859,000","12,767,000","12,901,000","12,778,000",84000,0.66%,2022/04/24,1401/02/04
2260,"12,781,000","12,748,000","12,922,000","12,862,000",62000,0.48%,2022/04/25,1401/02/05
2261,"12,859,000","12,855,000","12,977,000","12,924,000",25000,0.19%,2022/04/26,1401/02/06
2262,"12,901,000","12,882,000","12,986,000","12,949,000",-,-,2022/04/27,1401/02/07
2263,"12,949,000","12,949,000","12,949,000","12,949,000",16000,0.12%,2022/04/28,1401/02/08
2264,"12,892,000","12,871,000","12,998,000","12,965,000",43000,0.33%,2022/04/30,1401/02/10
2265,"12,945,000","12,905,000","12,998,000","12,922,000",-,-,2022/05/01,1401/02/11
2266,"12,922,000","12,922,000","12,922,000","12,922,000",150000,1.16%,2022/05/02,1401/02/12
2267,"13,072,000","13,072,000","13,072,000","13,072,000",39000,0.3%,2022/05/05,1401/02/15
2268,"13,134,000","13,085,000","13,176,000","13,111,000",7000,0.05%,2022/05/07,1401/02/17
2269,"13,139,000","13,081,000","13,162,000","13,104,000",81000,0.62%,2022/05/08,1401/02/18
2270,"13,097,000","13,097,000","13,210,000","13,185,000",238700,1.81%,2022/05/09,1401/02/19
2271,"13,180,000","13,180,000","13,614,000","13,441,000",510000,3.79%,2022/05/11,1401/02/21
2272,"13,951,000","13,951,000","13,951,000","13,951,000",134000,0.97%,2022/05/12,1401/02/22
2273,"13,623,000","13,580,000","13,843,000","13,817,000",71000,0.52%,2022/05/14,1401/02/24
2274,"13,820,000","13,693,000","13,824,000","13,746,000",146000,1.07%,2022/05/15,1401/02/25
2275,"13,748,000","13,559,000","13,778,000","13,600,000",99000,0.73%,2022/05/16,1401/02/26
2276,"13,593,000","13,464,000","13,593,000","13,501,000",60000,0.44%,2022/05/17,1401/02/27
2277,"13,489,000","13,487,000","13,570,000","13,561,000",-,-,2022/05/18,1401/02/28
2278,"13,561,000","13,561,000","13,561,000","13,561,000",236000,1.74%,2022/05/19,1401/02/29
2279,"13,840,000","13,739,000","14,020,000","13,797,000",14000,0.1%,2022/05/21,1401/02/31
2280,"13,743,000","13,711,000","13,843,000","13,783,000",11000,0.08%,2022/05/22,1401/03/01
2281,"13,780,000","13,764,000","13,917,000","13,794,000",7000,0.05%,2022/05/23,1401/03/02
2282,"13,797,000","13,794,000","13,868,000","13,801,000",88000,0.64%,2022/05/24,1401/03/03
2283,"13,797,000","13,794,000","13,921,000","13,889,000",3500,0.03%,2022/05/25,1401/03/04
2284,"13,905,000","13,887,000","14,071,000","14,067,000",150000,1.07%,2022/05/28,1401/03/07
2285,"14,101,000","14,069,000","14,256,000","14,217,000",53000,0.37%,2022/05/29,1401/03/08
2286,"14,182,000","14,177,000","14,344,000","14,270,000",203000,1.42%,2022/05/30,1401/03/09
2287,"14,281,000","14,221,000","14,478,000","14,473,000",169000,1.18%,2022/05/31,1401/03/10
2288,"14,443,000","14,279,000","14,450,000","14,304,000",-,-,2022/06/01,1401/03/11
2289,"14,304,000","14,304,000","14,304,000","14,304,000",116000,0.81%,2022/06/02,1401/03/12
2290,"14,288,000","14,233,000","14,466,000","14,420,000",9000,0.06%,2022/06/06,1401/03/16
2291,"14,397,000","14,388,000","14,461,000","14,429,000",441000,3.06%,2022/06/07,1401/03/17
2292,"14,870,000","14,870,000","14,870,000","14,870,000",462000,3.21%,2022/06/08,1401/03/18
2293,"14,408,000","14,408,000","14,408,000","14,408,000",674000,4.68%,2022/06/09,1401/03/19
2294,"14,831,000","14,775,000","15,163,000","15,082,000",367000,2.49%,2022/06/11,1401/03/21
2295,"15,078,000","14,690,000","15,101,000","14,715,000",267000,1.85%,2022/06/12,1401/03/22
2296,"14,720,000","14,429,000","14,738,000","14,448,000",174000,1.22%,2022/06/13,1401/03/23
2297,"14,434,000","14,231,000","14,496,000","14,274,000",129000,0.91%,2022/06/14,1401/03/24
2298,"14,286,000","14,007,000","14,295,000","14,145,000",-,-,2022/06/15,1401/03/25
2299,"14,145,000","14,145,000","14,145,000","14,145,000",125000,0.88%,2022/06/16,1401/03/26
2300,"14,503,000","14,233,000","14,531,000","14,270,000",56000,0.39%,2022/06/18,1401/03/28
2301,"14,286,000","14,254,000","14,385,000","14,326,000",64000,0.45%,2022/06/19,1401/03/29
2302,"14,344,000","14,286,000","14,441,000","14,390,000",44000,0.31%,2022/06/20,1401/03/30
2303,"14,418,000","14,397,000","14,505,000","14,434,000",11000,0.08%,2022/06/21,1401/03/31
2304,"14,445,000","14,351,000","14,498,000","14,445,000",-,-,2022/06/22,1401/04/01
2305,"14,445,000","14,445,000","14,445,000","14,445,000",510000,3.66%,2022/06/23,1401/04/02
2306,"14,131,000","13,928,000","14,164,000","13,935,000",397000,2.93%,2022/06/25,1401/04/04
2307,"13,942,000","13,365,000","14,020,000","13,538,000",39000,0.29%,2022/06/26,1401/04/05
2308,"13,543,000","13,536,000","13,702,000","13,577,000",266000,1.96%,2022/06/27,1401/04/06
2309,"13,584,000","13,580,000","13,914,000","13,843,000",498000,3.6%,2022/06/28,1401/04/07
2310,"13,854,000","13,843,000","14,441,000","14,341,000",-,-,2022/06/29,1401/04/08
2311,"14,341,000","14,341,000","14,341,000","14,341,000",106000,0.74%,2022/06/30,1401/04/09
2312,"14,551,000","14,228,000","14,581,000","14,235,000",12000,0.08%,2022/07/02,1401/04/11
2313,"14,194,000","13,787,000","14,265,000","14,247,000",601000,4.4%,2022/07/03,1401/04/12
2314,"14,228,000","13,640,000","14,244,000","13,646,000",74000,0.54%,2022/07/04,1401/04/13
2315,"13,642,000","13,642,000","14,085,000","13,720,000",97000,0.71%,2022/07/05,1401/04/14
2316,"13,676,000","13,538,000","13,887,000","13,817,000",-,-,2022/07/06,1401/04/15
2317,"13,817,000","13,817,000","13,817,000","13,817,000",28000,0.2%,2022/07/07,1401/04/16
2318,"13,851,000","13,836,000","13,857,000","13,845,000",32000,0.23%,2022/07/09,1401/04/18
2319,"13,898,000","13,764,000","13,903,000","13,813,000",184000,1.33%,2022/07/11,1401/04/20
2320,"13,817,000","13,750,000","14,030,000","13,997,000",187000,1.35%,2022/07/12,1401/04/21
2321,"13,979,000","13,799,000","13,986,000","13,810,000",-,-,2022/07/13,1401/04/22
2322,"13,810,000","13,810,000","13,810,000","13,810,000",138000,1.01%,2022/07/14,1401/04/23
2323,"13,739,000","13,506,000","13,739,000","13,672,000",-,-,2022/07/16,1401/04/25
2324,"13,672,000","13,672,000","13,672,000","13,672,000",166000,1.23%,2022/07/17,1401/04/26
2325,"13,501,000","13,369,000","13,550,000","13,506,000",30000,0.22%,2022/07/19,1401/04/28
2326,"13,496,000","13,358,000","13,552,000","13,536,000",-,-,2022/07/20,1401/04/29
2327,"13,536,000","13,536,000","13,536,000","13,536,000",51000,0.38%,2022/07/21,1401/04/30
2328,"13,559,000","13,450,000","13,577,000","13,485,000",28000,0.21%,2022/07/23,1401/05/01
2329,"13,476,000","13,376,000","13,586,000","13,457,000",81000,0.6%,2022/07/24,1401/05/02
2330,"13,455,000","13,446,000","13,651,000","13,538,000",7000,0.05%,2022/07/25,1401/05/03
2331,"13,554,000","13,480,000","13,598,000","13,531,000",92000,0.68%,2022/07/26,1401/05/04
2332,"13,522,000","13,520,000","13,748,000","13,623,000",-,-,2022/07/27,1401/05/05
2333,"13,623,000","13,623,000","13,623,000","13,623,000",60000,0.44%,2022/07/28,1401/05/06
2334,"13,767,000","13,646,000","13,783,000","13,683,000",85000,0.63%,2022/07/30,1401/05/08
2335,"13,656,000","13,570,000","13,679,000","13,598,000",67000,0.49%,2022/07/31,1401/05/09
2336,"13,582,000","13,582,000","13,757,000","13,665,000",115000,0.85%,2022/08/01,1401/05/10
2337,"13,660,000","13,478,000","13,690,000","13,550,000",191000,1.41%,2022/08/02,1401/05/11
2338,"13,561,000","13,559,000","13,750,000","13,741,000",-,-,2022/08/03,1401/05/12
2339,"13,741,000","13,741,000","13,741,000","13,741,000",65000,0.48%,2022/08/04,1401/05/13
2340,"13,676,000","13,676,000","13,676,000","13,676,000",87000,0.64%,2022/08/06,1401/05/15
2341,"13,727,000","13,478,000","13,730,000","13,589,000",143000,1.05%,2022/08/09,1401/05/18
2342,"13,563,000","13,515,000","13,741,000","13,732,000",-,-,2022/08/10,1401/05/19
2343,"13,732,000","13,732,000","13,732,000","13,732,000",450000,3.39%,2022/08/11,1401/05/20
2344,"13,266,000","13,132,000","13,291,000","13,282,000",277000,2.13%,2022/08/13,1401/05/22
2345,"13,279,000","12,982,000","13,293,000","13,005,000",23000,0.18%,2022/08/14,1401/05/23
2346,"13,007,000","13,005,000","13,169,000","13,028,000",183000,1.42%,2022/08/15,1401/05/24
2347,"13,025,000","12,695,000","13,032,000","12,845,000",94000,0.74%,2022/08/16,1401/05/25
2348,"12,822,000","12,723,000","12,894,000","12,751,000",-,-,2022/08/17,1401/05/26
2349,"12,751,000","12,751,000","12,751,000","12,751,000",390000,3.16%,2022/08/18,1401/05/27
2350,"11,892,000","11,850,000","12,513,000","12,361,000",24000,0.19%,2022/08/20,1401/05/29
2351,"12,349,000","12,301,000","12,723,000","12,337,000",174000,1.41%,2022/08/21,1401/05/30
2352,"12,344,000","12,335,000","12,670,000","12,511,000",26000,0.21%,2022/08/22,1401/05/31
2353,"12,508,000","12,312,000","12,524,000","12,485,000",360000,2.88%,2022/08/23,1401/06/01
2354,"12,492,000","12,451,000","12,880,000","12,845,000",-,-,2022/08/24,1401/06/02
2355,"12,845,000","12,845,000","12,845,000","12,845,000",284000,2.26%,2022/08/25,1401/06/03
2356,"12,728,000","12,554,000","13,019,000","12,561,000",86000,0.68%,2022/08/27,1401/06/05
2357,"12,557,000","12,531,000","12,684,000","12,647,000",7000,0.06%,2022/08/28,1401/06/06
2358,"12,651,000","12,573,000","12,718,000","12,654,000",37000,0.29%,2022/08/29,1401/06/07
2359,"12,656,000","12,640,000","12,795,000","12,691,000",127000,1.01%,2022/08/30,1401/06/08
2360,"12,681,000","12,543,000","12,686,000","12,564,000",-,-,2022/08/31,1401/06/09
2361,"12,564,000","12,564,000","12,564,000","12,564,000",270000,2.15%,2022/09/01,1401/06/10
2362,"12,702,000","12,688,000","12,871,000","12,834,000",104000,0.82%,2022/09/03,1401/06/12
2363,"12,836,000","12,716,000","12,848,000","12,730,000",32000,0.25%,2022/09/04,1401/06/13
2364,"12,710,000","12,710,000","12,836,000","12,762,000",4000,0.03%,2022/09/05,1401/06/14
2365,"12,753,000","12,633,000","12,778,000","12,758,000",69000,0.54%,2022/09/06,1401/06/15
2366,"12,767,000","12,758,000","12,871,000","12,827,000",-,-,2022/09/07,1401/06/16
2367,"12,827,000","12,827,000","12,827,000","12,827,000",162000,1.26%,2022/09/08,1401/06/17
2368,"12,864,000","12,848,000","12,998,000","12,989,000",270000,2.08%,2022/09/10,1401/06/19
2369,"13,122,000","13,088,000","13,272,000","13,259,000",120000,0.91%,2022/09/11,1401/06/20
2370,"13,249,000","13,231,000","13,492,000","13,379,000",127000,0.96%,2022/09/12,1401/06/21
2371,"13,376,000","13,120,000","13,379,000","13,252,000",28000,0.21%,2022/09/13,1401/06/22
2372,"13,236,000","13,224,000","13,339,000","13,224,000",-,-,2022/09/14,1401/06/23
2373,"13,224,000","13,224,000","13,224,000","13,224,000",155000,1.19%,2022/09/15,1401/06/24
2374,"13,088,000","13,021,000","13,136,000","13,069,000",4000,0.03%,2022/09/18,1401/06/27
2375,"13,062,000","13,039,000","13,166,000","13,065,000",147000,1.13%,2022/09/19,1401/06/28
2376,"13,079,000","12,935,000","13,275,000","13,212,000",111000,0.84%,2022/09/20,1401/06/29
2377,"13,215,000","13,189,000","13,346,000","13,323,000",-,-,2022/09/21,1401/06/30
2378,"13,323,000","13,323,000","13,323,000","13,323,000",214000,1.63%,2022/09/22,1401/06/31
2379,"13,109,000","13,109,000","13,109,000","13,109,000",4000,0.03%,2022/09/24,1401/07/02
2380,"13,113,000","13,113,000","13,113,000","13,113,000",185000,1.41%,2022/09/26,1401/07/04
2381,"13,176,000","13,159,000","13,305,000","13,298,000",-,-,2022/09/28,1401/07/06
2382,"13,298,000","13,298,000","13,298,000","13,298,000",469000,3.53%,2022/09/29,1401/07/07
2383,"13,748,000","13,697,000","13,863,000","13,767,000",161000,1.17%,2022/10/01,1401/07/09
2384,"13,778,000","13,720,000","13,979,000","13,928,000",58000,0.42%,2022/10/02,1401/07/10
2385,"13,935,000","13,891,000","14,002,000","13,986,000",-,-,2022/10/03,1401/07/11
2386,"13,986,000","13,986,000","13,986,000","13,986,000",224000,1.63%,2022/10/04,1401/07/12
2387,"13,865,300","13,671,100","13,959,500","13,762,000",261000,1.93%,2022/10/05,1401/07/13
2388,"13,757,000","13,501,000","13,760,000","13,501,000",37000,0.27%,2022/10/08,1401/07/16
2389,"13,517,000","13,439,000","13,656,000","13,538,000",60000,0.44%,2022/10/09,1401/07/17
2390,"13,536,000","13,536,000","13,672,000","13,598,000",16000,0.12%,2022/10/10,1401/07/18
2391,"13,586,000","13,570,000","13,656,000","13,614,000",2000,0.01%,2022/10/11,1401/07/19
2392,"13,616,000","13,603,000","13,709,000","13,616,000",-,-,2022/10/12,1401/07/20
2393,"13,616,000","13,616,000","13,616,000","13,616,000",66000,0.49%,2022/10/13,1401/07/21
2394,"13,462,000","13,455,000","13,616,000","13,550,000",58000,0.43%,2022/10/15,1401/07/23
2395,"13,556,000","13,473,000","13,580,000","13,492,000",42000,0.31%,2022/10/16,1401/07/24
2396,"13,501,000","13,374,000","13,501,000","13,450,000",46000,0.34%,2022/10/17,1401/07/25
2397,"13,448,000","13,386,000","13,494,000","13,404,000",2000,0.01%,2022/10/18,1401/07/26
2398,"13,395,000","13,305,000","13,439,000","13,406,000",-,-,2022/10/19,1401/07/27
2399,"13,406,000","13,406,000","13,406,000","13,406,000",14000,0.1%,2022/10/20,1401/07/28
2400,"13,538,000","13,404,000","13,563,000","13,420,000",51000,0.38%,2022/10/22,1401/07/30
2401,"13,423,000","13,351,000","13,443,000","13,369,000",114000,0.85%,2022/10/23,1401/08/01
2402,"13,376,000","13,374,000","13,494,000","13,483,000",133000,0.99%,2022/10/24,1401/08/02
2403,"13,469,000","13,469,000","13,619,000","13,616,000",-,-,2022/10/25,1401/08/03
2404,"13,603,000","13,593,000","13,707,000","13,616,000",76200,0.56%,2022/10/26,1401/08/04
2405,"13,485,000","13,473,000","13,577,000","13,561,000",44000,0.32%,2022/10/29,1401/08/07
2406,"13,559,000","13,556,000","13,633,000","13,605,000",143000,1.05%,2022/10/30,1401/08/08
2407,"13,600,000","13,593,000","13,787,000","13,748,000",217000,1.58%,2022/10/31,1401/08/09
2408,"13,734,000","13,732,000","14,094,000","13,965,000",35000,0.25%,2022/11/01,1401/08/10
2409,"13,963,000","13,891,000","13,963,000","13,930,000",-,-,2022/11/02,1401/08/11
2410,"13,930,000","13,930,000","13,930,000","13,930,000",871000,6.25%,2022/11/03,1401/08/12
2411,"14,491,000","14,471,000","14,808,000","14,801,000",60000,0.41%,2022/11/05,1401/08/14
2412,"14,808,000","14,725,000","15,057,000","14,861,000",116000,0.79%,2022/11/06,1401/08/15
2413,"14,859,000","14,535,000","14,859,000","14,745,000",78000,0.53%,2022/11/07,1401/08/16
2414,"14,755,000","14,519,000","14,870,000","14,667,000",7000,0.05%,2022/11/08,1401/08/17
2415,"14,674,000","14,498,000","14,688,000","14,660,000",-,-,2022/11/09,1401/08/18
2416,"14,660,000","14,660,000","14,660,000","14,660,000",210000,1.43%,2022/11/10,1401/08/19
2417,"14,805,000","14,773,000","14,923,000","14,870,000",219000,1.47%,2022/11/12,1401/08/21
2418,"14,875,000","14,868,000","15,110,000","15,089,000",116000,0.77%,2022/11/13,1401/08/22
2419,"15,082,000","15,082,000","15,269,000","15,205,000",58000,0.38%,2022/11/14,1401/08/23
2420,"15,207,000","15,140,000","15,207,000","15,147,000",291000,1.96%,2022/11/15,1401/08/24
2421,"15,142,000","14,812,000","15,149,000","14,856,000",-,-,2022/11/16,1401/08/25
2422,"14,856,000","14,856,000","14,856,000","14,856,000",157000,1.06%,2022/11/17,1401/08/26
2423,"14,872,000","14,815,000","15,052,000","15,013,000",97000,0.65%,2022/11/19,1401/08/28
2424,"14,912,000","14,879,000","14,995,000","14,916,000",81000,0.54%,2022/11/20,1401/08/29
2425,"14,919,000","14,895,000","15,034,000","14,997,000",42000,0.28%,2022/11/21,1401/08/30
2426,"15,020,000","14,928,000","15,032,000","14,955,000",79000,0.53%,2022/11/22,1401/09/01
2427,"14,962,000","14,955,000","15,671,000","15,034,000",-,-,2022/11/23,1401/09/02
2428,"15,034,000","15,034,000","15,034,000","15,034,000",263000,1.75%,2022/11/24,1401/09/03
2429,"15,043,000","15,018,000","15,323,000","15,297,000",11000,0.07%,2022/11/26,1401/09/05
2430,"15,390,000","15,237,000","15,496,000","15,286,000",10000,0.07%,2022/11/27,1401/09/06
2431,"15,293,000","15,221,000","15,369,000","15,276,000",268000,1.75%,2022/11/28,1401/09/07
2432,"15,269,000","15,267,000","15,551,000","15,544,000",229000,1.47%,2022/11/29,1401/09/08
2433,"15,542,000","15,542,000","15,782,000","15,773,000",-,-,2022/11/30,1401/09/09
2434,"15,773,000","15,773,000","15,773,000","15,773,000",175000,1.11%,2022/12/01,1401/09/10
2435,"15,918,000","15,863,000","15,978,000","15,948,000",141000,0.89%,2022/12/03,1401/09/12
2436,"15,944,000","15,692,000","16,154,000","15,807,000",60000,0.38%,2022/12/04,1401/09/13
2437,"15,812,000","15,720,000","15,840,000","15,747,000",17000,0.11%,2022/12/05,1401/09/14
2438,"15,738,000","15,639,000","15,791,000","15,764,000",170000,1.08%,2022/12/06,1401/09/15
2439,"15,895,000","15,854,000","15,944,000","15,934,000",101500,0.64%,2022/12/07,1401/09/16
2440,"16,267,000","16,258,000","16,472,000","16,463,000",261000,1.59%,2022/12/10,1401/09/19
2441,"16,454,000","16,412,000","16,724,000","16,724,000",254000,1.52%,2022/12/11,1401/09/20
2442,"16,717,000","16,611,000","17,017,000","16,978,000",226000,1.35%,2022/12/12,1401/09/21
2443,"16,982,000","16,535,000","17,121,000","16,752,000",150000,0.9%,2022/12/13,1401/09/22
2444,"16,942,000","16,632,000","16,982,000","16,902,000",-,-,2022/12/14,1401/09/23
2445,"16,902,000","16,902,000","16,902,000","16,902,000",519000,3.07%,2022/12/15,1401/09/24
2446,"17,629,000","17,079,000","17,664,000","17,421,000",243000,1.39%,2022/12/17,1401/09/26
2447,"17,437,000","17,296,000","17,673,000","17,664,000",247000,1.42%,2022/12/18,1401/09/27
2448,"17,657,000","17,093,000","17,754,000","17,417,000",277000,1.59%,2022/12/19,1401/09/28
2449,"17,421,000","17,389,000","17,779,000","17,694,000",307000,1.74%,2022/12/20,1401/09/29
2450,"17,689,000","17,689,000","18,021,000","18,001,000",-,-,2022/12/21,1401/09/30
2451,"18,001,000","18,001,000","18,001,000","18,001,000",459000,2.55%,2022/12/22,1401/10/01
2452,"18,326,000","18,266,000","18,518,000","18,460,000",323000,1.75%,2022/12/24,1401/10/03
2453,"18,453,000","18,451,000","18,968,000","18,783,000",-,-,2022/12/25,1401/10/04
2454,"18,783,000","18,783,000","18,783,000","18,783,000",1138000,6.06%,2022/12/26,1401/10/05
2455,"19,917,000","19,917,000","19,926,000","19,921,000",768000,4.01%,2022/12/28,1401/10/07
2456,"19,153,000","19,153,000","19,153,000","19,153,000",601000,3.24%,2022/12/29,1401/10/08
2457,"18,028,000","17,943,000","18,617,000","18,552,000",55000,0.3%,2022/12/31,1401/10/10
2458,"18,543,000","18,497,000","18,552,000","18,497,000",545000,3.04%,2023/01/01,1401/10/11
2459,"18,502,000","17,539,000","18,506,000","17,952,000",104000,0.58%,2023/01/02,1401/10/12
2460,"17,961,000","17,781,000","18,238,000","18,056,000",7000,0.04%,2023/01/03,1401/10/13
2461,"18,047,000","17,954,000","18,079,000","18,049,000",-,-,2023/01/04,1401/10/14
2462,"18,049,000","18,049,000","18,049,000","18,049,000",942000,5.22%,2023/01/05,1401/10/15
2463,"18,952,000","18,405,000","19,210,000","18,991,000",145000,0.77%,2023/01/07,1401/10/17
